Date,DBA,WEAT,CORN,PHO,CGW,XLU
2018-06-14,15.83370590209961,33.20000076293945,16.950000762939453,29.70841407775879,29.811250686645508,19.293785095214844
2018-06-15,15.868090629577637,32.849998474121094,16.8700008392334,29.76609992980957,29.767568588256836,19.431068420410156
2018-06-18,15.71336555480957,32.150001525878906,16.649999618530273,29.782470703125,29.69767189025879,19.49382781982422
2018-06-19,15.558637619018555,31.549999237060547,16.600000381469727,29.454980850219727,29.51418685913086,19.686012268066406
2018-06-20,15.627405166625977,31.899999618530273,16.6299991607666,29.589828491210938,29.575345993041992,19.70170783996582
2018-06-21,15.584423065185547,32.25,16.75,29.10822105407715,29.12975311279297,19.768386840820312
2018-06-22,15.653191566467285,32.04999923706055,16.709999084472656,29.223806381225586,29.287025451660156,19.90566635131836
2018-06-25,15.403910636901855,31.399999618530273,16.40999984741211,29.021533966064453,29.27828598022461,20.23514175415039
2018-06-26,15.37812328338623,30.950000762939453,16.520000457763672,29.098590850830078,29.27828598022461,20.258678436279297
2018-06-27,15.266376495361328,31.100000381469727,16.5,28.915586471557617,29.042381286621094,20.356733322143555
2018-06-28,15.27497386932373,30.799999237060547,16.209999084472656,29.021533966064453,29.051115036010742,20.34888458251953
2018-06-29,15.498465538024902,31.899999618530273,16.440000534057617,29.098590850830078,29.260814666748047,20.380258560180664
2018-07-02,15.180416107177734,30.649999618530273,16.010000228881836,29.14675521850586,29.208385467529297,20.525388717651367
2018-07-03,15.189011573791504,31.25,16.190000534057617,29.156383514404297,29.400606155395508,20.5842227935791
2018-07-05,15.180416107177734,31.899999618530273,16.139999389648438,29.377927780151367,29.592819213867188,20.694047927856445
2018-07-06,15.395316123962402,32.599998474121094,16.510000228881836,29.570568084716797,29.846200942993164,20.8548583984375
2018-07-09,15.2319917678833,32.29999923706055,16.290000915527344,29.715045928955078,29.80251693725586,20.21160316467285
2018-07-10,15.14603328704834,31.350000381469727,16.040000915527344,29.811372756958008,29.767568588256836,20.403797149658203
2018-07-11,14.853772163391113,30.350000381469727,15.760000228881836,29.464611053466797,29.400606155395508,20.58814811706543
2018-07-12,14.956923484802246,30.850000381469727,15.9399995803833,29.580202102661133,29.627775192260742,20.60383415222168
2018-07-13,14.922539710998535,31.399999618530273,15.770000457763672,29.63799476623535,29.793773651123047,20.607765197753906
2018-07-16,14.896751403808594,30.950000762939453,15.850000381469727,29.406824111938477,29.77630615234375,20.58814811706543
2018-07-17,14.896751403808594,31.350000381469727,16.040000915527344,29.580202102661133,29.889881134033203,20.57246208190918
2018-07-18,14.853772163391113,31.350000381469727,16.049999237060547,29.599464416503906,29.846200942993164,20.466556549072266
2018-07-19,14.888154029846191,31.850000381469727,16.200000762939453,29.95585060119629,29.994731903076172,20.654829025268555
2018-07-20,14.99130630493164,32.599998474121094,16.31999969482422,29.917320251464844,30.117053985595703,20.50969886779785
2018-07-23,15.025690078735352,32.54999923706055,16.40999984741211,29.782470703125,30.064632415771484,20.36457633972168
2018-07-24,14.974116325378418,32.400001525878906,16.239999771118164,29.984750747680664,30.1345272064209,20.43517303466797
2018-07-25,15.189011573791504,34.04999923706055,16.530000686645508,30.02327537536621,30.405378341674805,20.494014739990234
2018-07-26,15.085859298706055,33.650001525878906,16.530000686645508,30.37966537475586,30.55391502380371,20.71366310119629
2018-07-27,15.017093658447266,33.400001525878906,16.56999969482422,30.004016876220703,30.431594848632812,20.64698600769043
2018-07-30,15.111649513244629,34.25,16.799999237060547,29.878793716430664,30.33548355102539,20.521465301513672
2018-07-31,15.068669319152832,34.70000076293945,16.959999084472656,30.49525260925293,30.7723445892334,20.7058162689209
2018-08-01,14.99130630493164,35.0,16.739999771118164,30.206283569335938,30.405378341674805,20.57246208190918
2018-08-02,14.939730644226074,35.20000076293945,16.81999969482422,30.341135025024414,30.45780372619629,20.6744384765625
2018-08-03,15.05147933959961,35.150001525878906,16.950000762939453,30.418188095092773,30.588857650756836,20.905851364135742
2018-08-06,15.163222312927246,35.900001525878906,16.979999542236328,30.678258895874023,30.65875816345215,20.921539306640625
2018-08-07,15.085859298706055,35.5,16.969999313354492,30.697525024414062,30.824764251708984,20.890161514282227
2018-08-08,15.077268600463867,35.79999923706055,16.979999542236328,30.533777236938477,30.79855728149414,20.78034210205078
2018-08-09,15.034286499023438,35.400001525878906,16.850000381469727,30.341135025024414,30.72865867614746,20.874479293823242
2018-08-10,14.793598175048828,34.599998474121094,16.420000076293945,30.090702056884766,30.33548355102539,20.784259796142578
2018-08-13,14.681853294372559,33.79999923706055,16.399999618530273,29.965482711791992,30.265586853027344,20.811716079711914
2018-08-14,14.80219554901123,34.150001525878906,16.65999984741211,30.18702507019043,30.361696243286133,20.8548583984375
2018-08-15,14.673255920410156,33.75,16.610000610351562,30.004016876220703,30.0733642578125,21.047054290771484
2018-08-16,14.862367630004883,34.29999923706055,16.780000686645508,30.12922477722168,30.195690155029297,21.274547576904297
2018-08-17,14.99130630493164,35.25,16.700000762939453,30.2929744720459,30.45780372619629,21.384370803833008
2018-08-20,14.845174789428711,34.349998474121094,16.670000076293945,30.437454223632812,30.536436080932617,21.309844970703125
2018-08-21,14.827981948852539,33.400001525878906,16.540000915527344,30.630098342895508,30.746131896972656,21.156875610351562
2018-08-22,14.733428001403809,33.45000076293945,16.260000228881836,30.485610961914062,30.684968948364258,20.999988555908203
2018-08-23,14.60448932647705,33.29999923706055,16.040000915527344,30.225547790527344,30.396650314331055,20.984298706054688
2018-08-24,14.647469520568848,32.75,16.09000015258789,30.341135025024414,30.545175552368164,21.074512481689453
2018-08-27,14.76781177520752,32.150001525878906,16.020000457763672,30.56266975402832,30.69370460510254,20.94507598876953
2018-08-28,14.527124404907227,32.150001525878906,15.859999656677246,30.475980758666992,30.72865867614746,20.90192985534668
2018-08-29,14.60448932647705,33.0,15.869999885559082,30.620468139648438,30.955825805664062,21.054899215698242
2018-08-30,14.484147071838379,32.70000076293945,15.850000381469727,30.456722259521484,30.816030502319336,21.062746047973633
2018-08-31,14.66465950012207,33.349998474121094,16.200000762939453,30.543407440185547,30.79855728149414,20.9725284576416
2018-09-04,14.656064987182617,32.54999923706055,16.290000915527344,30.37966537475586,30.475276947021484,21.06666374206543
2018-09-05,14.656064987182617,32.20000076293945,16.200000762939453,30.630098342895508,30.56264877319336,21.360841751098633
2018-09-06,14.621682167053223,31.700000762939453,16.219999313354492,30.726421356201172,30.719921112060547,21.482433319091797
2018-09-07,14.699045181274414,31.5,16.25,30.687894821166992,30.466541290283203,21.21963882446289
2018-09-10,14.80219554901123,32.5,16.280000686645508,30.784208297729492,30.641284942626953,21.325546264648438
2018-09-11,14.656064987182617,31.850000381469727,16.239999771118164,30.764942169189453,30.55391502380371,21.270620346069336
2018-09-12,14.750619888305664,31.299999237060547,15.779999732971191,30.74567985534668,30.623807907104492,21.25101661682129
2018-09-13,14.681853294372559,30.899999618530273,15.699999809265137,30.986482620239258,30.78981590270996,21.41183090209961
2018-09-14,14.656064987182617,31.600000381469727,15.710000038146973,31.05391502380371,30.816030502319336,21.298084259033203
2018-09-17,14.527124404907227,31.25,15.59000015258789,31.044273376464844,30.807292938232422,21.36868667602539
2018-09-18,14.518528938293457,31.450000762939453,15.399999618530273,31.169498443603516,30.947084426879883,21.32946014404297
2018-09-19,14.587296485900879,31.950000762939453,15.5,31.05391502380371,30.632545471191406,20.86663055419922
2018-09-20,14.681853294372559,31.950000762939453,15.75,31.236921310424805,30.990772247314453,20.909772872924805
2018-09-21,14.681853294372559,32.0,15.930000305175781,31.169498443603516,30.96455955505371,20.998817443847656
2018-09-24,14.638874053955078,32.150001525878906,16.030000686645508,30.921772003173828,30.667491912841797,20.81281280517578
2018-09-25,14.595892906188965,31.850000381469727,16.139999389648438,30.767545700073242,30.527700424194336,20.527870178222656
2018-09-26,14.578700065612793,31.700000762939453,16.059999465942383,30.613323211669922,30.44033432006836,20.326040267944336
2018-09-27,14.518528938293457,31.399999618530273,16.18000030517578,30.565134048461914,30.431594848632812,20.535781860351562
2018-09-28,14.535722732543945,31.25,15.869999885559082,30.661521911621094,30.475276947021484,20.836563110351562
2018-10-01,14.656064987182617,31.399999618530273,16.229999542236328,30.507293701171875,30.475276947021484,20.765323638916016
2018-10-02,14.922539710998535,32.0,16.290000915527344,30.52657699584961,30.510223388671875,21.046306610107422
2018-10-03,14.76781177520752,31.75,16.149999618530273,30.632606506347656,30.49275016784668,20.793027877807617
2018-10-04,14.742025375366211,31.899999618530273,16.280000686645508,30.430185317993164,30.1782169342041,20.90384292602539
2018-10-05,14.913944244384766,32.099998474121094,16.25,30.304882049560547,30.186952590942383,21.22439956665039
2018-10-08,14.999903678894043,31.600000381469727,16.209999084472656,30.150653839111328,30.117053985595703,21.402490615844727
2018-10-09,14.982710838317871,31.75,16.15999984741211,29.79401969909668,30.02094268798828,21.489561080932617
2018-10-10,14.853772163391113,31.450000762939453,16.049999237060547,28.984344482421875,29.444292068481445,21.37082862854004
2018-10-11,14.888154029846191,31.299999237060547,16.329999923706055,28.213226318359375,28.815214157104492,20.979028701782227
2018-10-12,15.085859298706055,31.899999618530273,16.5,28.357812881469727,28.850162506103516,20.955284118652344
2018-10-15,15.266376495361328,32.150001525878906,16.6200008392334,28.415645599365234,28.69289207458496,21.054224014282227
2018-10-16,15.266376495361328,32.150001525878906,16.549999237060547,29.109651565551758,29.34817886352539,21.271886825561523
2018-10-17,15.257780075073242,31.850000381469727,16.479999542236328,28.916866302490234,29.304494857788086,21.232311248779297
2018-10-18,15.085859298706055,31.600000381469727,16.3799991607666,28.444564819335938,28.91132354736328,21.26397705078125
2018-10-19,15.077268600463867,31.549999237060547,16.219999313354492,28.338529586791992,29.033641815185547,21.596410751342773
2018-10-22,15.14603328704834,31.299999237060547,16.350000381469727,28.299976348876953,28.858898162841797,21.457895278930664
2018-10-23,15.180416107177734,31.350000381469727,16.3799991607666,27.846948623657227,28.45699119567871,21.339170455932617
2018-10-24,15.14603328704834,30.899999618530273,16.290000915527344,27.23969078063965,28.002655029296875,21.85761260986328
2018-10-25,15.094457626342773,30.149999618530273,16.049999237060547,27.634885787963867,28.273508071899414,21.517261505126953
2018-10-26,15.2319917678833,31.100000381469727,16.329999923706055,27.65416717529297,28.107501983642578,21.121501922607422
2018-10-29,15.05147933959961,31.149999618530273,16.280000686645508,27.499950408935547,27.941495895385742,21.418319702148438
2018-10-30,14.999903678894043,30.649999618530273,16.190000534057617,27.68308448791504,28.13371467590332,21.501426696777344
2018-10-31,14.965517044067383,30.700000762939453,16.1200008392334,27.90477752685547,28.16866111755371,21.248144149780273
2018-11-01,15.14603328704834,31.0,16.209999084472656,28.444564819335938,28.649208068847656,21.153160095214844
2018-11-02,15.27497386932373,31.0,16.389999389648438,28.60842514038086,28.657941818237305,21.034439086914062
2018-11-05,15.189011573791504,30.899999618530273,16.469999313354492,28.868677139282227,28.789003372192383,21.331253051757812
2018-11-06,15.111649513244629,31.100000381469727,16.440000534057617,28.965065002441406,28.981220245361328,21.47372817993164
2018-11-07,15.120245933532715,30.950000762939453,16.399999618530273,29.610876083374023,29.479238510131836,21.719093322753906
2018-11-08,15.042881965637207,30.75,16.459999084472656,29.562681198120117,29.304494857788086,21.68347930908203
2018-11-09,14.879558563232422,30.25,16.299999237060547,29.292789459228516,29.173437118530273,21.71513557434082
2018-11-12,14.870962142944336,31.0,16.31999969482422,28.820478439331055,28.83268928527832,21.703262329101562
2018-11-13,14.810790061950684,30.549999237060547,16.170000076293945,28.753009796142578,28.745319366455078,21.794288635253906
2018-11-14,14.853772163391113,30.399999618530273,16.18000030517578,28.569866180419922,28.666683197021484,21.568708419799805
2018-11-15,14.819387435913086,30.399999618530273,16.170000076293945,29.03253746032715,28.789003372192383,21.3906192779541
2018-11-16,14.974116325378418,30.399999618530273,16.1200008392334,29.234956741333008,29.01616859436035,21.719093322753906
2018-11-19,14.922539710998535,30.0,16.020000457763672,28.916866302490234,28.83268928527832,21.81407928466797
2018-11-20,14.827981948852539,30.100000381469727,15.979999542236328,28.463844299316406,28.588050842285156,21.723052978515625
2018-11-21,14.819387435913086,29.799999237060547,16.010000228881836,28.569866180419922,28.73657989501953,21.402490615844727
2018-11-23,14.750619888305664,29.850000381469727,15.9399995803833,28.521677017211914,28.762786865234375,21.414365768432617
2018-11-26,14.681853294372559,30.200000762939453,15.8100004196167,28.77228355407715,29.051115036010742,21.541006088256836
2018-11-27,14.690448760986328,29.75,15.829999923706055,28.60842514038086,28.955007553100586,21.703262329101562
2018-11-28,14.827981948852539,30.049999237060547,16.040000915527344,29.19639778137207,29.374393463134766,21.68743896484375
2018-11-29,14.862367630004883,29.850000381469727,16.0,29.128923416137695,29.147228240966797,21.679519653320312
2018-11-30,14.862367630004883,30.350000381469727,16.170000076293945,29.466289520263672,29.339447021484375,22.00008201599121
2018-12-03,14.931134223937988,30.549999237060547,16.329999923706055,29.65907096862793,29.453027725219727,22.221702575683594
2018-12-04,14.862367630004883,30.549999237060547,16.40999984741211,28.55059242248535,28.675418853759766,22.237533569335938
2018-12-06,14.827981948852539,30.149999618530273,16.360000610351562,28.483116149902344,28.73657989501953,22.261281967163086
2018-12-07,14.965517044067383,31.100000381469727,16.450000762939453,28.068639755249023,28.448253631591797,22.344392776489258
2018-12-10,14.905346870422363,30.799999237060547,16.3799991607666,28.03972625732422,28.299718856811523,22.387920379638672
2018-12-11,14.827981948852539,30.700000762939453,16.43000030517578,28.087921142578125,28.282245635986328,22.478946685791016
2018-12-12,14.896751403808594,30.850000381469727,16.420000076293945,28.271059036254883,28.62299346923828,22.336475372314453
2018-12-13,14.965517044067383,31.299999237060547,16.40999984741211,28.203594207763672,28.675418853759766,22.530399322509766
2018-12-14,14.896751403808594,31.049999237060547,16.40999984741211,27.866226196289062,28.299718856811523,22.486862182617188
2018-12-17,14.80219554901123,31.299999237060547,16.3799991607666,27.258970260620117,27.941495895385742,21.76262855529785
2018-12-18,14.80219554901123,31.100000381469727,16.469999313354492,27.32643699645996,27.915285110473633,21.616201400756836
2018-12-19,14.776408195495605,30.649999618530273,16.31999969482422,27.104755401611328,27.70559310913086,21.58057975769043
2018-12-20,14.733428001403809,30.649999618530273,16.100000381469727,26.77702522277832,27.68811798095703,21.568708419799805
2018-12-21,14.613083839416504,30.149999618530273,16.18000030517578,26.449304580688477,27.347366333007812,21.476511001586914
2018-12-24,14.726028442382812,30.399999618530273,16.15999984741211,25.647808074951172,26.568002700805664,20.57849884033203
2018-12-26,14.734713554382324,30.100000381469727,15.979999542236328,26.738994598388672,27.42503547668457,20.857872009277344
2018-12-27,14.682586669921875,30.149999618530273,16.06999969482422,26.951435089111328,27.44289207458496,21.033491134643555
2018-12-28,14.743403434753418,30.149999618530273,16.100000381469727,27.038345336914062,27.63929557800293,21.085386276245117
2018-12-31,14.717338562011719,29.649999618530273,16.049999237060547,27.241130828857422,27.799989700317383,21.121294021606445
2019-01-02,14.691277503967285,29.899999618530273,16.1200008392334,27.115602493286133,27.675004959106445,20.758094787597656
2019-01-03,14.743403434753418,30.149999618530273,16.25,26.623119354248047,27.38039779663086,20.754114151000977
2019-01-04,14.717338562011719,30.299999237060547,16.399999618530273,27.34735870361328,28.121376037597656,21.06142807006836
2019-01-07,14.908473014831543,30.299999237060547,16.399999618530273,27.53083038330078,28.103519439697266,20.917747497558594
2019-01-08,15.012728691101074,30.450000762939453,16.329999923706055,27.975032806396484,28.415979385375977,21.17717170715332
2019-01-09,15.038792610168457,30.450000762939453,16.399999618530273,28.235754013061523,28.576671600341797,21.049457550048828
